customer_id,customer_acct_num,first_name,last_name,customer_address,customer_city,customer_state_province,customer_postal_code,customer_country,birthdate,marital_status,yearly_income,gender,total_children,num_children_at_home,education,acct_open_date,member_card,occupation,homeowner
152,ACC0000152,Karen,Walker,2551 Pine Rd,Sacramento,CA,34156,United States,25-03-1955,married,$10K - $30K,M,5,3,high school,10/19/1992,Bronze,Manual,Y
153,ACC0000153,Lisa,Brown,7241 River Rd,Portland,OR,71921,U.S.A.,04/27/1927,Married,$110K - $130K,F,3,0,Partial High School,17 Aug 1990,Normal,Skilled Manual,Y
154,ACC0000154,Christopher,Davis,9080 River Rd,ATLANTA,GA,,US,1931-06-19,M,$70K - $90K,M,2,2,Bachelor's Degree,11-10-1992,Normal,Professional,Y
155,ACC0000155,William,THOMPSON,2648 Pine Rd,Spokane,WA,72881,United States,25-03-1954,M,$30K - $50K,M,1,0,sOME cOLLEGE,07/29/1991,Normal,Clerical,Yes
156,ACC0000156,Joseph,  Rodriguez  ,2052 Oak Ave,Puebla,PUE,525332,Mexico,02 Sep 1949,Single,$50K - $70K,Male,4,1,Some College,1993-01-14,Bronze,Clerical,N
157,ACC0000157,Carol,Allen,1788 1st St,TORONTO,ON,B4W,CANADA,14 Feb 1978,M,$90K - $110K,m,0,0,High School,1996/09/07,BRONZE,Professional,N
158,ACC0000158,George,Ramirez,8580 Cedar Ln,Cleveland,OH,98950,USA,30-07-1959,S,$70K - $90K,F,1,1,Bachelor's Degree,24 Mar 1997,Gold,Manual,Y
159,ACC0000159,Brian,Smith,3600 Main St,Vancouver,bc,K6N,CANADA,1979-02-03,single,$50K - $70K,M,1,1,Some College,1998/05/29,Silver,Professional,Y
160,ACC0000160,Ashley,Nguyen,744 Main St,Milwaukee,WI,59717,USA,1928/05/05,M,,MALE,4,2,Graduate Degree,1995-09-04,Normal,Skilled Manual,Y
161,ACC0000161,CHRISTOPHER,Torres,3296 River Rd,Orlando,FL,25851,USA,04-02-1928,Single,$130K - $150K,MALE,0,0,Partial High School,22-05-1996,Silver,Clerical,N
162,ACC0000162,Ashley,Davis,6524 1st St,Indianapolis,IN,28995,US,08/14/1937,Single,$10K - $30K,M,1,1,High School,1990-08-20,Normal,Professional,yes
163,ACC0000163,David,Rodriguez,6926 Maple Ave,Austin,TX,39413,USA,27 Apr 1925,M,$10K - $30K,M,2,1,bachelor's degree,1995-04-28,Silver,Management,Y
164,ACC0000164,Joshua,Martinez,5875 Oak Ave,Puebla,PUE,813769,Mexico,29 Aug 1951,Married,$50K - $70K,F,0,0,High School,1990-06-12,Bronze,Clerical,No
165,ACC0000165,Margaret,Torres,9776 River Rd,Cheyenne,wy,38689,USA,08-12-1938,M,,FEMALE,3,0,graduate degree,03/04/1998,Bronze,,Y
166,ACC0000166,Anthony,White,6132 Maple Ave,Toronto,ON,X5W,Canada,25-06-1945,Married,,Female,2,0,Partial High School,01/28/1992,Bronze,mANAGEMENT,Yes
167,ACC0000167,Donna,Thomas,153 Maple Ave,Spokane,WA,96143,United States,07-11-1960,M,$50K - $70K,M,2,2,Some College,1991-01-03,Normal,Manual,N
168,ACC0000168,Steven,Hernandez,2586 Main St,Albuquerque,NM,55727,USA,1973-11-08,S,$10K - $30K,m,0,0,HIGH SCHOOL,16-11-1992,Bronze,MANUAL,Y
169,ACC0000169,Kimberly,Wright,417 Oak Ave,Buffalo,NY,18886,USA,27-05-1973,M,,M,3,3,Graduate Degree,04/02/1992,SILVER,skilled manual,Y
170,ACC0000170,Kevin,Wilson,9201 1st St,Phoenix,AZ,25134,USA,24-05-1936,M,$50K - $70K,F,2,1,Some College,05/06/1996,Gold,Manual,Y
171,ACC0000171,Daniel,Ramirez,5021 Cedar Ln,Phoenix,az,74664,USA,15-10-1966,M,"$50,000-$70,000",F,1,1,High School,24 Nov 1991,Normal,Clerical,N
172,ACC0000172,Nancy,Gonzalez,1186 1st St,Guadalajara,JAL,872971,Mexico,1932/08/31,S,$30K - $50K,M,0,0,Some College,1995/08/25,Silver,Skilled Manual,Yes
173,ACC0000173,Susan,Lewis,6055 Oak Ave,Minneapolis,MN,73464,USA,08/01/1968,married,,M,4,4,Some College,1997/11/04,Silver,Clerical,yes
174,ACC0000174,Amanda,Robinson,6167 River Rd,Phoenix,AZ,12193,USA,10/11/1973,S,$90K - $110K,F,5,5,SOME COLLEGE,04/30/1997,Silver,Professional,Y
175,ACC0000175,Robert,Rodriguez,3812 Maple Ave,San Jose,CA,88626,USA,04 Nov 1942,Single,$50K - $70K,FEMALE,1,0,Some College,15-09-1990,Silver,Management,0
176,ACC0000176,Daniel,Young,4014 Cedar Ln,honolulu,hi,24599,usa,1938-07-07,M,$110K - $130K,M,1,0,High School,11/26/1996,Normal,,N
177,ACC0000177,Thomas,clark,1870 1st St,Fresno,CA,77784,U.S.A.,31 May 1957,single,$30K - $50K,MALE,0,0,High School,,Bronze,,yes
178,ACC0000178,Deborah,Flores,8776 Oak Ave,MONTERREY,NL,424479,méxico,16 Jul 1960,S,$50K - $70K,m,3,2,High School,1991/01/27,NORMAL,Professional,Y
179,ACC0000179,Susan,Thomas,3024 Maple Ave,Philadelphia,pa,50643,United States,24 Dec 1964,M,,M,2,1,SOME COLLEGE,1993/03/22,Bronze,,N
180,ACC0000180,Margaret,Flores,2532 Maple Ave,Puebla,PUE,926885,mexico,1942/03/31,Married,,Male,0,0,Bachelor's Degree,1994-05-25,Normal,Manual,Y
181,ACC0000181,Amanda,  Gonzalez  ,4672 River Rd,Colorado Springs,CO,27173,USA,,Single,$70K - $90K,M,0,0,Bachelor's Degree,02-01-1992,Silver,,yes
182,ACC0000182,Jennifer,Thompson,8055 Pine Rd,Milwaukee,WI,67348,USA,12 Feb 1944,M,$70K - $90K,F,3,3,High School,1996/05/31,Gold,Clerical,N
183,ACC0000183,Mark,Brown,91 Maple Ave,Cleveland,OH,15280,U.S.A.,1928/10/04,M,$30K - $50K,M,1,0,Some College,1997/03/25,Normal,Manual,N
184,ACC0000184,Steven,  Garcia,1052 1st St,Billings,MT,73414,USA,1946/08/31,M,$150K +,Male,3,1,Some College,02/09/1997,Gold,Professional,Y
185,ACC0000185,Charles,Clark,5751 Pine Rd,Charlotte,nc,58916,USA,03 Feb 1945,M,$50K - $70K,M,3,1,Some College,12 Dec 1997,Silver,Clerical,no
186,ACC0000186,Donald,mILLER,6713 River Rd,Indianapolis,IN,49184,United States,08/03/1973,M,$90K - $110K,F,2,2,Bachelor's Degree,18-09-1992,Bronze,Management,Y
187,ACC0000187,Ashley,Thomas,6276 Cedar Ln,Nashville,TN,64887,USA,1980/11/28,S,$50K - $70K,F,2,2,Bachelor's Degree,1998/12/10,Bronze,Professional,Y
188,ACC0000188,Carol,Ramirez,706 Oak Ave,Seattle,WA,47108,U.S.A.,08/24/1937,Married,$30K - $50K,M,0,0,BACHELOR'S DEGREE,1994-08-21,Silver,Manual,Y
189,ACC0000189,Lisa,Thomas,5155 Main St,Dallas,TX,64686,USA,1946/12/03,S,$130K - $150K,F,1,0,Some College,1992-03-29,BRONZE,Skilled Manual,Y
190,ACC0000190,Susan,Lopez,1687 Cedar Ln,Boise,ID,14982,USA,14 Aug 1958,M,$10K - $30K,m,2,1,High School,1991/11/26,Bronze,Manual,Yes
191,ACC0000191,Paul,Scott,6042 Pine Rd,charlotte,NC,61146,USA,,single,$10K - $30K,F,2,0,Partial High School,10/16/1993,Silver,Management,yes
192,ACC0000192,david,Brown,6969 1st St,Columbus,OH,,USA,12 May 1972,M,$110K - $130K,F,0,0,Bachelor's Degree,1995/08/27,Bronze,CLERICAL,N
193,ACC0000193,Donald,Nguyen,2291 Pine Rd,Minneapolis,MN,72165,USA,08/18/1962,M,$30K - $50K,M,3,3,High School,07/19/1998,Bronze,MANAGEMENT,N
194,ACC0000194,David,TORRES,5922 Main St,Tijuana,BC,,Mexico,15-03-1930,Married,10K-30K,FEMALE,1,1,Some College,22 Aug 1995,Bronze,Clerical,Y
195,ACC0000195,Carol,Smith,8776 Main St,Atlanta,GA,96617,United States,07/06/1933,Married,$90K - $110K,f,0,0,HIGH SCHOOL,12 Mar 1998,Gold,skilled manual,N
196,ACC0000196,Joshua,Hernandez,9935 1st St,Chicago,IL,39394,USA,23-07-1954,M,$90K - $110K,F,1,0,High School,10/18/1993,Silver,Clerical,yes
197,ACC0000197,Edward,Gonzalez,7907 Pine Rd,Cleveland,OH,53844,USA,1958/08/10,Single,$10K - $30K,Male,0,0,some college,15-07-1993,Bronze,Management,Y
198,ACC0000198,Edward,Wright,1670 Main St,Los Angeles,CA,99693,USA,1941-03-25,S,"$150,000 +",F,1,0,High School,1998-08-15,Bronze,Management,N
199,ACC0000199,Andrew,Jackson,1513 Main St,Pittsburgh,PA,33031,US,02-03-1975,S,$50K - $70K,F,2,1,Bachelor's Degree,1997/12/16,Silver,clerical,N
200,ACC0000200,Mary,Jackson,6662 1st St,sACRAMENTO,CA,19908,United States,06 Dec 1937,S,10K-30K,MALE,2,0,Some College,07-11-1991,Silver,Professional,Y
201,ACC0000201,Joshua,Wilson,684 1st St,Honolulu,HI,79026,USA,18 Apr 1963,S,$10K - $30K,M,4,0,Some College,07/06/1994,Gold,Professional,yes
202,ACC0000202,Brian,Hill,2472 Pine Rd,MONTERREY,NL,709883,méxico,31 Dec 1928,Married,,F,3,1,Bachelor's Degree,1992/04/08,Normal,Professional,no
203,ACC0000203,James,Thomas,2536 Main St,Oakland,CA,58651,USA,1928/02/02,Married,$110K - $130K,M,0,0,Graduate Degree,03/14/1990,Gold,Clerical,Y
204,ACC0000204,Jennifer,  Hernandez,8216 Main St,Austin,TX,96820,USA,1970-03-16,S,$50K - $70K,F,0,0,Partial High School,1995-03-06,Normal,Professional,1
205,ACC0000205,joseph,Young,9955 River Rd,Hartford,CT,65954,USA,08/06/1944,M,"$50,000-$70,000",F,0,0,high school,11-11-1998,Bronze,Professional,Yes
206,ACC0000206,James,Clark,5407 Main St,Tacoma,WA,49714,USA,1969/10/22,single,70K-90K,F,2,2,High School,20 Jan 1993,Normal,Professional,Y
207,ACC0000207,Joseph,THOMPSON,2336 Cedar Ln,Tacoma,WA,72347,USA,12-10-1960,Single,70K-90K,M,0,0,High School,1992/06/07,Normal,Skilled Manual,Y
208,ACC0000208,Andrew,Jones,6811 Cedar Ln,Indianapolis,IN,88491,USA,,M,110K-130K,F,5,5,High School,1990/10/28,Normal,Manual,1
209,ACC0000209,Donald,Lewis,1518 Oak Ave,Memphis,TN,68611,USA,13-03-1962,single,$70K - $90K,F,3,3,High School,15 Apr 1994,Silver,,Y
210,ACC0000210,Christopher,Gonzalez,8080 Maple Ave,Boston,MA,73055,UNITED STATES,1969/06/11,Married,50K-70K,F,0,0,High School,09/22/1996,Bronze,Professional,Yes
211,ACC0000211,David,Lopez,5240 Oak Ave,Hartford,CT,99832,USA,12-04-1938,M,$110K - $130K,F,1,1,High School,1994-08-19,Silver,SKILLED MANUAL,N
212,ACC0000212,Jennifer,Johnson,1194 Oak Ave,vANCOUVER,BC,M7R,can.,16 May 1963,Single,$110K - $130K,M,3,3,High School,1995/09/02,Bronze,Professional,yes
213,ACC0000213,Carol,Thompson,2687 Cedar Ln,Charlotte,NC,20219,USA,20 Oct 1964,S,$30K - $50K,F,0,0,High School,11/27/1994,Normal,Professional,N
214,ACC0000214,Donald,Ramirez,9628 Main St,Houston,TX,92565,US,1954-03-17,M,10K-30K,M,2,1,High School,1998/07/28,Bronze,Skilled Manual,Y
215,ACC0000215,Kevin,Scott,8310 River Rd,Nashville,TN,16716,USA,01 Feb 1943,S,$50K - $70K,F,1,1,Some College,17 May 1991,Bronze,Professional,Y
216,ACC0000216,Mary,Lee,155 Maple Ave,Hartford,CT,41008,USA,08/07/1925,S,110K-130K,M,2,1,Partial High School,1991-08-16,Normal,Manual,N
217,ACC0000217,Anthony,Hernandez,7582 River Rd,Milwaukee,WI,11962,USA,04/26/1940,S,150K+,F,0,0,High School,02/27/1993,Silver,professional,Y
218,ACC0000218,Edward,Thomas,85 Maple Ave,Vancouver,BC,X7P,Canada,01/01/1947,S,$30K - $50K,Female,0,0,Graduate Degree,18-02-1997,Bronze,Skilled Manual,Y
219,ACC0000219,David,Garcia,7813 Maple Ave,Newark,NJ,16751,USA,20 Aug 1958,S,$110K - $130K,Male,3,2,High School,25 Jan 1992,Silver,skilled manual,No
220,ACC0000220,Joseph,White,2628 Maple Ave,New York,NY,79864,USA,06 Jul 1926,M,$30K - $50K,F,0,0,Bachelor's Degree,1993-07-28,Silver,Clerical,Y
221,ACC0000221,Steven,Thomas,6082 River Rd,CHARLOTTE,NC,10156,USA,19-06-1928,S,,M,0,0,High School,26-04-1994,Bronze,Clerical,Y
222,ACC0000222,Joshua,Young,2518 Maple Ave,Memphis,TN,22992,USA,21-08-1937,S,$10K - $30K,F,1,1,High School,30 Apr 1996,Silver,Management,N
223,ACC0000223,Anthony,Clark,2192 Cedar Ln,Tacoma,WA,,USA,1974/12/26,Married,$70K - $90K,F,2,0,bACHELOR'S dEGREE,20-06-1995,Silver,Management,Y
224,ACC0000224,George,Lopez,1625 1st St,Buffalo,NY,45250,USA,1957-03-04,S,,M,2,0,Bachelor's Degree,1992/12/01,Bronze,Skilled Manual,N
225,ACC0000225,Karen,Ramirez,5861 River Rd,Boston,MA,73159,USA,1961/12/18,single,$70K - $90K,F,3,1,Some College,26-12-1993,Bronze,Professional,Y
226,ACC0000226,James,Sanchez,4254 1st St,MONTREAL,QC,E4B,Canada,03/01/1974,S,$10K - $30K,M,2,2,Bachelor's Degree,08-11-1997,Bronze,Manual,0
227,ACC0000227,Joseph,Thompson,2905 Oak Ave,Columbus,OH,35480,USA,1961/01/04,S,$90K - $110K,FEMALE,3,0,Partial High School,03/02/1992,Normal,Professional,Y
228,ACC0000228,Mark,Lewis,6134 Cedar Ln,Hartford,CT,59315,USA,01-10-1957,M,$50K - $70K,F,4,3,Bachelor's Degree,13 Mar 1992,Silver,Clerical,Y
229,ACC0000229,Richard,White,2414 Oak Ave,Columbus,OH,28936,U.S.A.,1964-11-19,S,$70K - $90K,f,1,0,Some College,04/08/1993,Bronze,Skilled Manual,Y
230,ACC0000230,Charles,Moore,6790 River Rd,Memphis,TN,50586,USA,07-07-1979,S,$70K - $90K,F,0,0,Bachelor's Degree,11-04-1998,Silver,Professional,yes
231,ACC0000231,Michael,Ramirez,8450 River Rd,Minneapolis,MN,32060,USA,1938/05/20,M,10K-30K,F,0,0,Some College,1997/09/12,Bronze,Professional,0
232,ACC0000232,Paul,King,1798 Cedar Ln,boston,MA,,USA,09/13/1970,married,$10K - $30K,Male,0,0,Some College,11/17/1992,Normal,Professional,N
233,ACC0000233,Susan,  Smith,942 1st St,Honolulu,HI,91239,USA,,M,$30K - $50K,F,4,4,bACHELOR'S dEGREE,04/11/1993,Bronze,Management,0
234,ACC0000234,Patricia,Miller,6479 Cedar Ln,Fresno,CA,66603,USA,1953-07-10,M,50K-70K,M,0,0,High School,29 Jan 1992,Normal,Management,yes
235,ACC0000235,Brian,Walker,9177 Main St,Atlanta,GA,85816,USA,18 Apr 1939,married,$50K - $70K,m,5,0,Some College,27-02-1996,Silver,Clerical,Y
236,ACC0000236,michelle,Moore,505 River Rd,Phoenix,AZ,88692,USA,1942-04-20,M,$130K - $150K,Female,0,0,High School,1990/08/19,Normal,Clerical,N
237,ACC0000237,Sandra,Clark,6585 1st St,Puebla,PUE,554955,mexico,1979-01-07,M,$50K - $70K,m,0,0,sOME cOLLEGE,12/05/1997,Silver,management,N
238,ACC0000238,Charles,Jackson,4864 Maple Ave,Salt Lake City,ut,20422,USA,1955-03-28,Single,$70K - $90K,M,3,1,Partial High School,1995-08-22,Gold,mANUAL,N
239,ACC0000239,Margaret,Brown,699 Cedar Ln,Raleigh,NC,60555,USA,1930/11/11,S,$70K - $90K,F,0,0,Bachelor's Degree,02 Aug 1996,Silver,Clerical,1
240,ACC0000240,Christopher,Torres,6702 Main St,Reno,NV,63237,USA,09-02-1971,S,$50K - $70K,F,0,0,Bachelor's Degree,1990/03/18,Bronze,Professional,yes
241,ACC0000241,Donna,King,5942 Main St,indianapolis,IN,66148,US,,S,$50K - $70K,Female,3,2,Bachelor's Degree,1995/06/27,Gold,Skilled Manual,N
242,ACC0000242,David,Torres,5381 Cedar Ln,Charlotte,NC,19829,USA,1969-09-10,S,$30K - $50K,Male,1,1,Graduate Degree,12/30/1991,Gold,Management,1
243,ACC0000243,Sarah,Nguyen,594 River Rd,MILWAUKEE,WI,96376,USA,1940/01/27,S,,M,2,2,High School,09/08/1990,Gold,Clerical,0
244,ACC0000244,Nancy,MARTIN,4235 1st St,Milwaukee,WI,,USA,1947-05-02,married,70K-90K,M,1,1,SOME COLLEGE,05 Jul 1994,Normal,,N
245,ACC0000245,Jessica,Flores,6469 Maple Ave,memphis,TN,29057,USA,1970/02/03,single,$50K - $70K,F,0,0,Bachelor's Degree,1992/11/26,Silver,Professional,Yes
246,ACC0000246,James,Hill,2628 River Rd,Montreal,QC,C3V,Canada,,,$50K - $70K,M,3,3,Bachelor's Degree,1994-08-17,Bronze,Professional,N
247,ACC0000247,Mary,Ramirez,8199 1st St,Nashville,TN,94267,USA,1941/12/25,M,10K-30K,M,4,3,High School,17-08-1990,Silver,Clerical,N
248,ACC0000248,Donna,Harris,1815 Cedar Ln,Honolulu,HI,28248,USA,,Married,$30K - $50K,F,1,0,High School,07/26/1995,Normal,Manual,N
249,ACC0000249,Michelle,Nguyen,3284 Maple Ave,Phoenix,AZ,83233,US,1968/10/25,M,$90K - $110K,F,1,0,Graduate Degree,1994-12-24,Silver,Professional,Yes
250,ACC0000250,John,Anderson,2827 River Rd,San Diego,CA,,usa,11/24/1980,M,$30K - $50K,m,0,0,Bachelor's Degree,23 Nov 1998,Normal,Manual,yes
251,ACC0000251,Carol,Thomas,6383 1st St,Buffalo,NY,29991,USA,20-03-1932,Single,$50K - $70K,F,1,0,High School,1991/05/03,Bronze,Manual,no
252,ACC0000252,Elizabeth,Brown,7449 Main St,Raleigh,NC,80997,USA,1949/12/10,M,$70K - $90K,F,0,0,Bachelor's Degree,17-03-1992,bRONZE,Clerical,N
253,ACC0000253,Elizabeth,Thompson,384 Cedar Ln,Spokane,WA,,United States,1980-12-18,married,,F,3,3,Some College,26-12-1998,normal,Clerical,Y
254,ACC0000254,Kimberly,Gonzalez,2675 Main St,SPOKANE,WA,27840,USA,1926/08/25,S,$90K - $110K,M,2,0,High School,02/14/1997,Normal,Professional,1
255,ACC0000255,Karen,Scott,8000 Oak Ave,Cleveland,OH,72168,USA,1937/06/10,M,$50K - $70K,F,2,2,Some College,1996/10/28,Bronze,Skilled Manual,Y
256,ACC0000256,Robert,Scott,3260 Main St,raleigh,NC,94488,USA,20-10-1978,M,50K-70K,Female,0,0,Bachelor's Degree,02/02/1997,Silver,Management,N
257,ACC0000257,Linda,ramirez,9030 1st St,sACRAMENTO,CA,15061,US,02/27/1956,M,$10K - $30K,M,0,0,Partial High School,1990/06/21,Silver,Skilled Manual,no
258,ACC0000258,eLIZABETH,Martinez,4387 Cedar Ln,Ottawa,ON,X7I,Canada,27-10-1924,Married,"$90,000-$110,000",Female,3,3,Graduate Degree,1990-02-20,Normal,sKILLED mANUAL,Yes
259,ACC0000259,Sandra,Nguyen  ,275 Pine Rd,Reno,NV,40027,USA,1946-11-22,S,$70K - $90K,Female,0,0,High School,1995-04-08,Gold,Clerical,N
260,ACC0000260,William,Lee,8949 1st St,Memphis,TN,,usa,1972/09/02,S,$70K - $90K,F,3,1,Graduate Degree,20 Jan 1991,Gold,Skilled Manual,No
261,ACC0000261,Donna,Garcia,1814 1st St,pORTLAND,OR,64341,USA,26 Mar 1963,married,30K-50K,F,0,0,Partial High School,1998-04-06,Normal,Manual,Y
262,ACC0000262,William,lEE,8415 Pine Rd,Detroit,MI,,usa,1954-09-14,S,"$30,000-$50,000",M,0,0,Some College,1992/05/17,Normal,Clerical,N
263,ACC0000263,Charles,Sanchez,2871 River Rd,Philadelphia,PA,37842,USA,22 Mar 1936,S,$90K - $110K,F,0,0,some college,07/09/1993,Bronze,Professional,Y
264,ACC0000264,Michael,  Garcia,8909 Pine Rd,Billings,MT,,USA,30-05-1950,M,$10K - $30K,F,1,0,Partial High School,31 May 1990,Normal,Professional,N
265,ACC0000265,Mary,Williams,6947 Maple Ave,Sacramento,CA,58562,USA,1944-05-31,single,$30K - $50K,m,1,0,Bachelor's Degree,04-02-1993,Normal,Skilled Manual,Y
266,ACC0000266,Anthony,Williams,9854 1st St,PITTSBURGH,PA,65024,US,1937-04-30,Married,$30K - $50K,F,2,0,Some College,16 Jan 1992,Gold,Professional,N
267,ACC0000267,Susan,Jones,1987 Main St,Boise,ID,85121,UNITED STATES,,S,$50K - $70K,M,1,0,High School,1994/06/23,Silver,Professional,Yes
268,ACC0000268,Joseph,Ramirez,7013 Pine Rd,Reno,NV,96638,US,1973-09-01,S,$30K - $50K,M,4,3,hIGH sCHOOL,30 Jul 1992,Gold,Skilled Manual,Y
269,ACC0000269,Michelle,Clark,8232 Cedar Ln,Puebla,PUE,126514,Mexico,11 Dec 1967,M,,M,4,4,Graduate Degree,27-04-1998,Normal,Skilled Manual,N
270,ACC0000270,Daniel,Smith,9738 Main St,ALBUQUERQUE,NM,33059,USA,1968/10/24,M,$30K - $50K,F,5,1,High School,03/14/1991,Normal,Skilled Manual,Y
271,ACC0000271,James,Torres,3002 1st St,Cleveland,OH,25378,U.S.A.,18-08-1937,M,$50K - $70K,Female,1,1,Some College,1994-05-01,Normal,Professional,N
272,ACC0000272,dAVID,Young,5741 Pine Rd,Tijuana,BC,114436,Mexico,12-03-1970,,$30K - $50K,M,0,0,Bachelor's Degree,06/22/1998,Bronze,Professional,Y
273,ACC0000273,Elizabeth,Thompson,2749 1st St,Honolulu,HI,10094,US,1934/09/25,M,"$70,000-$90,000",Female,2,1,High School,1998-03-04,Normal,Professional,N
274,ACC0000274,Donna,Jones,326 Cedar Ln,Buffalo,NY,,USA,03/09/1972,Married,$50K - $70K,M,0,0,Bachelor's Degree,,Silver,CLERICAL,No
275,ACC0000275,Mary,Hill,3112 Cedar Ln,Pittsburgh,PA,99564,USA,27-06-1945,S,$10K - $30K,M,2,0,Graduate Degree,03/24/1994,Gold,,yes
276,ACC0000276,Joseph,mARTINEZ,6710 Maple Ave,monterrey,NL,321928,mexico,,S,$30K - $50K,M,2,0,Bachelor's Degree,08/10/1991,Bronze,Manual,N
277,ACC0000277,Joshua,Allen,7702 Maple Ave,New York,ny,51750,USA,1941/01/29,M,$10K - $30K,M,0,0,Some College,1996-04-26,Silver,Management,Y
278,ACC0000278,BETTY,Taylor,5951 Pine Rd,Boston,MA,36238,USA,11/09/1944,S,$70K - $90K,M,0,0,Bachelor's Degree,1992-05-29,Bronze,Management,N
279,ACC0000279,Stephanie,moore,5196 Main St,Spokane,WA,18940,United States,01 Dec 1932,M,$30K - $50K,F,0,0,Graduate Degree,12/22/1991,Bronze,Clerical,Y
280,ACC0000280,Anthony,Miller,6708 River Rd,Buffalo,NY,38100,usa,12 Sep 1939,married,$30K - $50K,FEMALE,0,0,Bachelor's Degree,07/24/1995,Normal,Manual,N
281,ACC0000281,Anthony,Hill,5067 Maple Ave,Chicago,IL,11814,USA,1970-06-02,single,"$50,000-$70,000",M,1,0,Some College,09-11-1990,Normal,Clerical,N
282,ACC0000282,Elizabeth,Johnson,3412 Cedar Ln,Salt Lake City,UT,92028,USA,11 Oct 1940,M,"$70,000-$90,000",FEMALE,0,0,Bachelor's Degree,1998/05/08,Bronze,Skilled Manual,N
283,ACC0000283,Betty,Jackson  ,8807 Pine Rd,Cleveland,OH,50932,USA,14-10-1973,M,"$70,000-$90,000",M,0,0,Bachelor's Degree,1994-08-26,Normal,Professional,Y
284,ACC0000284,Kenneth,Johnson,5456 Main St,San Jose,CA,63170,USA,20 Sep 1927,M,$50K - $70K,m,2,0,High School,09/11/1997,Bronze,Management,Y
285,ACC0000285,Brian,White,2355 1st St,FRESNO,CA,,USA,1952-04-12,S,50K-70K,F,1,1,Bachelor's Degree,1996-01-16,Silver,Management,Y
286,ACC0000286,Nancy,Allen,4688 Oak Ave,San Antonio,TX,70175,USA,1927-10-25,Married,$50K - $70K,M,3,2,Partial High School,07/19/1991,SILVER,Skilled Manual,Y
287,ACC0000287,Michelle,Taylor  ,5539 Pine Rd,SEATTLE,WA,75485,USA,1933-08-31,M,$150K +,M,4,3,Some College,07/29/1990,Bronze,Clerical,Y
288,ACC0000288,Michael,wALKER,8691 Oak Ave,mILWAUKEE,WI,95046,USA,1941/12/02,married,$30K - $50K,Male,2,1,High School,1993/10/05,Bronze,Clerical,Y
289,ACC0000289,William,Flores,1044 Pine Rd,Cheyenne,WY,95077,US,02 Jun 1975,,$50K - $70K,F,0,0,Bachelor's Degree,20-02-1997,Bronze,Professional,1
290,ACC0000290,Margaret,Lopez,5125 Main St,Boise,ID,34861,usa,07 May 1944,S,$10K - $30K,F,2,0,High School,1996-05-06,Silver,Clerical,Y
291,ACC0000291,David,Johnson,3672 Main St,Phoenix,AZ,82136,USA,1963/06/22,,,F,4,0,Partial High School,1997/01/02,Normal,Clerical,Yes
292,ACC0000292,Betty,Gonzalez,2909 Oak Ave,Ottawa,ON,I2E,Canada,1930/07/04,M,,f,1,0,Graduate Degree,1995-10-31,Normal,,0
293,ACC0000293,Matthew,Garcia,3400 Cedar Ln,Pittsburgh,PA,16994,USA,1925-02-04,married,$130K - $150K,F,4,0,Some College,1992-02-14,Bronze,pROFESSIONAL,1
294,ACC0000294,George,Moore,211 Main St,Montreal,QC,X0S,canada,1943-01-07,S,$30K - $50K,m,1,0,High School,01/09/1995,Silver,Clerical,N
295,ACC0000295,Jessica,Young,704 Cedar Ln,Tucson,AZ,53382,USA,10/18/1962,S,$110K - $130K,M,1,1,BACHELOR'S DEGREE,04 Apr 1991,Silver,Manual,Yes
296,ACC0000296,Daniel,Perez,5980 Cedar Ln,Philadelphia,PA,82828,USA,09/25/1955,M,,F,0,0,Some College,08-11-1994,Normal,,N
297,ACC0000297,mARK,Nguyen,8628 Pine Rd,houston,TX,,U.S.A.,1970/07/28,M,90K-110K,F,4,3,hIGH sCHOOL,1991/03/10,Silver,Clerical,Y
298,ACC0000298,Melissa,Flores,8121 River Rd,Indianapolis,IN,23179,USA,05 Dec 1969,Married,$50K - $70K,M,2,2,Graduate Degree,1990/09/29,Bronze,Management,N
299,ACC0000299,deborah,Harris,5825 Maple Ave,Winnipeg,MB,X3R,Canada,1960-10-28,married,$30K - $50K,F,2,0,High School,1992/02/19,Gold,Skilled Manual,No
300,ACC0000300,Daniel,mARTINEZ,6708 Maple Ave,Chicago,IL,66718,usa,1933/08/26,Single,$110K - $130K,M,0,0,Some College,06 Mar 1991,Bronze,Professional,N
301,ACC0000301,Amanda,Martinez,5561 1st St,Salt Lake City,UT,88506,USA,1957/10/06,M,$110K - $130K,M,2,1,High School,1990/11/19,Normal,Manual,N
302,ACC0000302,Patricia,Lopez,2815 Cedar Ln,Boston,MA,92442,USA,1951/11/23,M,"$70,000-$90,000",M,0,0,Bachelor's Degree,26 Dec 1997,Normal,Management,Y
303,ACC0000303,Sarah,Lewis,8851 Main St,Denver,CO,,US,21 Jan 1925,M,$50K - $70K,M,0,0,Some College,09/11/1996,bRONZE,Skilled Manual,No
304,ACC0000304,Patricia,Perez,6700 River Rd,salt lake city,UT,40677,USA,1968/09/07,M,$30K - $50K,F,0,0,Graduate Degree,1995/02/12,Silver,Skilled Manual,Y
305,ACC0000305,Linda,Lewis,9120 Maple Ave,Tijuana,BC,167150,Mexico,,S,"$30,000-$50,000",Female,2,2,Bachelor's Degree,03 Sep 1995,Silver,Manual,N
